CURVE,X,Y
13424,130,39.5
13424,140,42.2
13424,150,44.7
13424,160,47.3
13424,170,49.5
13424,180,51.5
13424,190,53.2
13424,200,54.8
13424,210,56.3
13424,220,57.6
13424,240,60
13424,250,61
13424,260,61.9
13424,280,63.5
13424,290,64.1
9207,99,0
9207,100,28.9
9207,110,32.9
9207,120,36.5
9207,130,39.5
9207,140,42.2
9207,150,44.7
9207,160,47.3
9207,170,49.5
9207,180,51.5
9207,190,53.2
9207,200,54.8
9207,210,56.3
9207,220,57.6
9207,240,60
9207,250,61
9207,260,61.9
9207,280,63.5
9207,290,64.1
11187,99,0
11187,100,28.9
11187,110,32.9
11187,120,36.5
11187,130,39.5
11187,140,42.2
11187,150,44.7
11187,160,47.3
11187,170,49.5
11187,180,51.5
11187,190,53.2
11187,200,54.8
11187,210,56.3
11187,220,57.6
11187,240,60
11187,250,61
11187,260,61.9
11187,280,63.5
11187,290,64.1
13922,99,0
13922,100,28.9
13922,110,32.9
13922,120,36.5
13922,130,39.5
13922,140,42.2
13922,150,44.7
13922,160,47.3
13922,170,49.5
13922,180,51.5
13922,190,53.2
13922,200,54.8
13922,210,56.3
13922,220,57.6
13922,240,60
13922,250,61
13922,260,61.9
13922,280,63.5
13922,290,64.1
18911,99,0
18911,100,28.9
18911,110,32.9
18911,120,36.5
18911,130,39.5
18911,140,42.2
18911,150,44.7
18911,160,47.3
18911,170,49.5
18911,180,51.5
18911,190,53.2
18911,200,54.8
18911,210,56.3
18911,220,57.6
18911,240,60
18911,250,61
18911,260,61.9
18911,280,63.5
18911,290,64.1
1701,99,0
1701,100,28.9
1701,110,32.9
1701,120,36.5
1701,130,39.5
1701,140,42.2
1701,150,44.7
1701,160,47.3
1701,170,49.5
1701,180,51.5
1701,190,53.2
1701,200,54.8
1701,210,56.3
1701,220,57.6
1701,240,60
1701,250,61
1701,260,61.9
1701,280,63.5
1701,290,64.1
15154,99,0
15154,100,29.3
15154,110,33.3
15154,120,36.8
15154,130,39.8
15154,150,45
15154,160,47.5
15154,170,49.7
15154,180,51.7
15154,190,53.4
15154,210,56.4
15154,220,57.7
15154,240,60.1
15154,250,61.1
15154,260,62
15154,270,62.8
15154,280,63.5
15154,290,64.1
13535,99,0
13535,100,29.3
13535,110,33.3
13535,120,36.8
13535,130,39.8
13535,150,45
13535,160,47.5
13535,170,49.7
13535,180,51.7
13535,190,53.4
13535,210,56.4
13535,220,57.7
13535,240,60.1
13535,250,61.1
13535,260,62
13535,270,62.8
13535,280,63.5
13535,290,64.1
14512,99,0
14512,100,29.1
14512,110,29.3
14512,120,29.3
14512,140,28.5
14512,150,28.5
14512,180,29.1
14512,190,28.7
14512,210,28.1
14512,220,27.9
14512,230,27.5
14512,240,27.3
14512,270,26.4
14512,280,26.2
14512,290,25.8
14512,300,25.2
14512,310,24.8
14512,320,24.3
14512,330,23.9
14512,340,23.4
14512,350,23.1
10997,99,0
10997,100,29.1
10997,110,29.3
10997,120,29.3
10997,140,28.5
10997,150,28.5
10997,180,29.1
10997,190,28.7
10997,210,28.1
10997,220,27.9
10997,230,27.5
10997,240,27.3
10997,270,26.4
10997,280,26.2
10997,290,25.8
10997,300,25.2
10997,310,24.8
10997,320,24.3
10997,330,23.9
10997,340,23.4
10997,350,23.1
16007,99,0
16007,100,29.1
16007,110,29.3
16007,120,29.3
16007,140,28.5
16007,150,28.5
16007,180,29.1
16007,190,28.7
16007,210,28.1
16007,220,27.9
16007,230,27.5
16007,240,27.3
16007,270,26.4
16007,280,26.2
16007,290,25.8
16007,300,25.2
16007,310,24.8
16007,320,24.3
16007,330,23.9
16007,340,23.4
16007,350,23.1
10151,99,0
10151,100,29.1
10151,110,29.3
10151,120,29.3
10151,140,28.5
10151,150,28.5
10151,180,29.1
10151,190,28.7
10151,210,28.1
10151,220,27.9
10151,230,27.5
10151,240,27.3
10151,270,26.4
10151,280,26.2
10151,290,25.8
10151,300,25.2
10151,310,24.8
10151,320,24.3
10151,330,23.9
10151,340,23.4
10151,350,23.1
8533,99,0
8533,100,29.1
8533,110,29.3
8533,120,29.3
8533,140,28.5
8533,150,28.5
8533,180,29.1
8533,190,28.7
8533,210,28.1
8533,220,27.9
8533,230,27.5
8533,240,27.3
8533,270,26.4
8533,280,26.2
8533,290,25.8
8533,300,25.2
8533,310,24.8
8533,320,24.3
8533,330,23.9
8533,340,23.4
8533,350,23.1
22605,99,0
22605,100,29.1
22605,110,29.3
22605,120,29.3
22605,140,28.5
22605,150,28.5
22605,180,29.1
22605,190,28.7
22605,210,28.1
22605,220,27.9
22605,230,27.5
22605,240,27.3
22605,270,26.4
22605,280,26.2
22605,290,25.8
22605,300,25.2
22605,310,24.8
22605,320,24.3
22605,330,23.9
22605,340,23.4
22605,350,23.1
8205,99,0
8205,100,29.1
8205,110,29.3
8205,120,29.3
8205,140,28.5
8205,150,28.5
8205,180,29.1
8205,190,28.7
8205,210,28.1
8205,220,27.9
8205,230,27.5
8205,240,27.3
8205,270,26.4
8205,280,26.2
8205,290,25.8
8205,300,25.2
8205,310,24.8
8205,320,24.3
8205,330,23.9
8205,340,23.4
8205,350,23.1
22502,99,0
22502,100,29.1
22502,110,33
22502,120,36.5
22502,130,39.5
22502,140,42.2
22502,150,44.7
22502,160,47.3
22502,170,49.5
22502,180,51.5
22502,190,53.2
22502,200,54.8
22502,210,56.3
22502,220,57.6
22502,240,60
22502,250,61
22502,260,61.9
22502,280,63.5
22502,290,64.1
10937,99,0
10937,100,29.1
10937,110,33
10937,120,36.5
10937,130,39.5
10937,140,42.2
10937,150,44.7
10937,160,47.3
10937,170,49.5
10937,180,51.5
10937,190,53.2
10937,200,54.8
10937,210,56.3
10937,220,57.6
10937,240,60
10937,250,61
10937,260,61.9
10937,280,63.5
10937,290,64.1
10046,99,0
10046,100,29.1
10046,110,33
10046,120,36.5
10046,130,39.5
10046,140,42.2
10046,150,44.7
10046,160,47.3
10046,170,49.5
10046,180,51.5
10046,190,53.2
10046,200,54.8
10046,210,56.3
10046,220,57.6
10046,240,60
10046,250,61
10046,260,61.9
10046,280,63.5
10046,290,64.1
8446,99,0
8446,100,29.1
8446,110,33
8446,120,36.5
8446,130,39.5
8446,140,42.2
8446,150,44.7
8446,160,47.3
8446,170,49.5
8446,180,51.5
8446,190,53.2
8446,200,54.8
8446,210,56.3
8446,220,57.6
8446,240,60
8446,250,61
8446,260,61.9
8446,280,63.5
8446,290,64.1
15910,99,0
15910,100,29.1
15910,110,33
15910,120,36.5
15910,130,39.5
15910,140,42.2
15910,150,44.7
15910,160,47.3
15910,170,49.5
15910,180,51.5
15910,190,53.2
15910,200,54.8
15910,210,56.3
15910,220,57.6
15910,240,60
15910,250,61
15910,260,61.9
15910,280,63.5
15910,290,64.1
14369,99,0
14369,100,29.1
14369,110,33
14369,120,36.5
14369,130,39.5
14369,140,42.2
14369,150,44.7
14369,160,47.3
14369,170,49.5
14369,180,51.5
14369,190,53.2
14369,200,54.8
14369,210,56.3
14369,220,57.6
14369,240,60
14369,250,61
14369,260,61.9
14369,280,63.5
14369,290,64.1
8031,99,0
8031,100,29.1
8031,110,33
8031,120,36.5
8031,130,39.5
8031,140,42.2
8031,150,44.7
8031,160,47.3
8031,170,49.5
8031,180,51.5
8031,190,53.2
8031,200,54.8
8031,210,56.3
8031,220,57.6
8031,240,60
8031,250,61
8031,260,61.9
8031,280,63.5
8031,290,64.1
22587,99,0
22587,100,29.3
22587,110,33.3
22587,120,36.8
22587,130,39.8
22587,150,45
22587,160,47.5
22587,170,49.7
22587,180,51.7
22587,190,53.4
22587,210,56.4
22587,220,57.7
22587,240,60.1
22587,250,61.1
22587,260,62
22587,270,62.8
22587,280,63.5
22587,290,64.1
11229,99,0
11229,100,29.3
11229,110,33.3
11229,120,36.8
11229,130,39.8
11229,150,45
11229,160,47.5
11229,170,49.7
11229,180,51.7
11229,190,53.4
11229,210,56.4
11229,220,57.7
11229,240,60.1
11229,250,61.1
11229,260,62
11229,270,62.8
11229,280,63.5
11229,290,64.1
18952,99,0
18952,100,29.3
18952,110,33.3
18952,120,36.8
18952,130,39.8
18952,150,45
18952,160,47.5
18952,170,49.7
18952,180,51.7
18952,190,53.4
18952,210,56.4
18952,220,57.7
18952,240,60.1
18952,250,61.1
18952,260,62
18952,270,62.8
18952,280,63.5
18952,290,64.1
8176,99,0
8176,100,29.3
8176,110,33.3
8176,120,36.8
8176,130,39.8
8176,150,45
8176,160,47.5
8176,170,49.7
8176,180,51.7
8176,190,53.4
8176,210,56.4
8176,220,57.7
8176,240,60.1
8176,250,61.1
8176,260,62
8176,270,62.8
8176,280,63.5
8176,290,64.1
18521,99,0
18521,100,29.5
18521,110,29.6
18521,120,29.5
18521,130,29
18521,140,28.6
18521,150,28.6
18521,180,29.2
18521,190,28.8
18521,270,26.4
18521,280,26.2
18521,290,25.8
18521,300,25.2
18521,310,24.8
18521,320,24.3
18521,330,23.9
18521,340,23.4
18521,350,23.1
15247,99,0
15247,100,29.5
15247,110,29.6
15247,120,29.5
15247,130,29
15247,140,28.6
15247,150,28.6
15247,180,29.2
15247,190,28.8
15247,210,28.2
15247,270,26.4
15247,280,26.2
15247,290,25.8
15247,300,25.2
15247,310,24.8
15247,320,24.3
15247,330,23.9
15247,340,23.4
15247,350,23.1
13622,99,0
13622,100,29.5
13622,110,29.6
13622,120,29.5
13622,130,29
13622,140,28.6
13622,150,28.6
13622,180,29.2
13622,190,28.8
13622,270,26.4
13622,280,26.2
13622,290,25.8
13622,300,25.2
13622,310,24.8
13622,320,24.3
13622,330,23.9
13622,340,23.4
13622,350,23.1
18303,99,0
18303,100,29.5
18303,110,32.8
18303,120,36
18303,130,32.8
18303,150,32.8
18303,160,39.3
18303,170,32.8
18303,180,39.3
18303,190,36
18303,200,36
18303,210,39.3
18303,220,36
18303,230,39.3
18303,240,36
18303,250,36
18303,260,39.3
18303,270,39.3
18303,280,36
18303,290,32.8
18303,300,39.3
18303,310,32.8
18303,320,39.3
18303,340,39.3
18303,350,36
15010,99,0
15010,100,29.5
15010,110,32.8
15010,120,36
15010,130,32.8
15010,150,32.8
15010,160,39.3
15010,170,32.8
15010,180,39.3
15010,190,36
15010,200,36
15010,210,39.3
15010,220,36
15010,230,39.3
15010,240,36
15010,250,36
15010,260,39.3
15010,270,39.3
15010,280,36
15010,290,32.8
15010,300,39.3
15010,310,32.8
15010,320,39.3
15010,340,39.3
15010,350,36
13404,99,0
13404,100,29.5
13404,110,32.8
13404,120,36
13404,130,32.8
13404,150,32.8
13404,160,39.3
13404,170,32.8
13404,180,39.3
13404,190,36
13404,200,36
13404,210,39.3
13404,220,36
13404,230,39.3
13404,240,36
13404,250,36
13404,260,39.3
13404,270,39.3
13404,280,36
13404,290,32.8
13404,300,39.3
13404,310,32.8
13404,320,39.3
13404,340,39.3
13404,350,36
20481,99,0
20481,100,29.5
20481,110,29.7
20481,120,29.6
20481,130,29.2
20481,140,28.9
20481,150,29.1
20481,160,29.4
20481,170,29.6
20481,180,29.4
20481,190,29.1
20481,200,28.9
20481,220,28.3
20481,230,27.9
20481,260,27
20481,270,26.8
20481,280,26.4
20481,290,26.1
20481,300,25.5
20481,320,24.5
20481,330,24.2
20481,340,23.7
20481,350,23.4
6294,99,0
6294,100,29.5
6294,110,29.7
6294,120,29.6
6294,130,29.2
6294,140,28.9
6294,150,29.1
6294,160,29.4
6294,170,29.6
6294,180,29.4
6294,190,29.1
6294,200,28.9
6294,220,28.3
6294,230,27.9
6294,260,27
6294,270,26.8
6294,280,26.4
6294,290,26.1
6294,300,25.5
6294,320,24.5
6294,330,24.2
6294,340,23.7
6294,350,23.4
11749,99,0
11749,100,29.5
11749,110,29.7
11749,120,29.6
11749,130,29.2
11749,140,28.9
11749,150,29.1
11749,160,29.4
11749,170,29.6
11749,180,29.4
11749,190,29.1
11749,200,28.9
11749,210,28.6
11749,220,28.3
11749,230,27.9
11749,260,27
11749,270,26.8
11749,280,26.4
11749,290,26.1
11749,300,25.5
11749,320,24.5
11749,330,24.2
11749,340,23.7
11749,350,23.4
5885,99,0
5885,100,29.5
5885,110,29.7
5885,120,29.6
5885,130,29.2
5885,140,28.9
5885,150,29.1
5885,160,29.4
5885,170,29.6
5885,180,29.4
5885,190,29.1
5885,200,28.9
5885,220,28.3
5885,230,27.9
5885,240,27.6
5885,260,27
5885,270,26.8
5885,280,26.4
5885,290,26.1
5885,300,25.5
5885,320,24.5
5885,330,24.2
5885,340,23.7
5885,350,23.4
15987,99,0
15987,100,29.3
15987,110,33.3
15987,120,36.8
15987,130,39.8
15987,150,45
15987,160,47.5
15987,170,49.7
15987,180,51.7
15987,190,53.4
15987,210,56.4
15987,220,57.7
15987,240,60.1
15987,250,61.1
15987,260,62
15987,270,62.8
15987,280,63.5
15987,290,64.1
18429,99,0
18429,100,29.3
18429,110,33.3
18429,120,36.8
18429,130,39.8
18429,150,45
18429,160,47.5
18429,170,49.7
18429,180,51.7
18429,190,53.4
18429,210,56.4
18429,220,57.7
18429,240,60.1
18429,250,61.1
18429,260,62
18429,270,62.8
18429,280,63.5
18429,290,64.1
13960,99,0
13960,100,29.3
13960,110,33.3
13960,120,36.8
13960,130,39.8
13960,150,45
13960,160,47.5
13960,170,49.7
13960,180,51.7
13960,190,53.4
13960,210,56.4
13960,220,57.7
13960,240,60.1
13960,250,61.1
13960,260,62
13960,270,62.8
13960,280,63.5
13960,290,64.1
14485,99,0
14485,100,29.3
14485,110,33.3
14485,120,36.8
14485,130,39.8
14485,150,45
14485,160,47.5
14485,170,49.7
14485,180,51.7
14485,190,53.4
14485,210,56.4
14485,220,57.7
14485,240,60.1
14485,250,61.1
14485,260,62
14485,270,62.8
14485,280,63.5
14485,290,64.1
21779,99,0
21779,100,29.3
21779,110,33.3
21779,120,36.8
21779,130,39.8
21779,150,45
21779,160,47.5
21779,170,49.7
21779,180,51.7
21779,190,53.4
21779,210,56.4
21779,220,57.7
21779,240,60.1
21779,250,61.1
21779,260,62
21779,270,62.8
21779,280,63.5
21779,290,64.1
10986,99,0
10986,100,29.3
10986,110,33.3
10986,120,36.8
10986,130,39.8
10986,150,45
10986,160,47.5
10986,170,49.7
10986,180,51.7
10986,190,53.4
10986,210,56.4
10986,220,57.7
10986,240,60.1
10986,250,61.1
10986,260,62
10986,270,62.8
10986,280,63.5
10986,290,64.1
10131,99,0
10131,100,29.3
10131,110,33.3
10131,120,36.8
10131,130,39.8
10131,150,45
10131,160,47.5
10131,170,49.7
10131,180,51.7
10131,190,53.4
10131,210,56.4
10131,220,57.7
10131,240,60.1
10131,250,61.1
10131,260,62
10131,270,62.8
10131,280,63.5
10131,290,64.1
3382,99,0
3382,100,29.3
3382,110,33.3
3382,120,36.8
3382,130,39.8
3382,150,45
3382,160,47.5
3382,170,49.7
3382,180,51.7
3382,190,53.4
3382,210,56.4
3382,220,57.7
3382,240,60.1
3382,250,61.1
3382,260,62
3382,270,62.8
3382,280,63.5
3382,290,64.1
9258,99,0
9258,100,29.3
9258,110,33.3
9258,120,36.8
9258,130,39.8
9258,150,45
9258,160,47.5
9258,170,49.7
9258,180,51.7
9258,190,53.4
9258,210,56.4
9258,220,57.7
9258,240,60.1
9258,250,61.1
9258,260,62
9258,270,62.8
9258,280,63.5
9258,290,64.1
8518,99,0
8518,100,29.3
8518,110,33.3
8518,120,36.8
8518,130,39.8
8518,150,45
8518,160,47.5
8518,170,49.7
8518,180,51.7
8518,190,53.4
8518,210,56.4
8518,220,57.7
8518,240,60.1
8518,250,61.1
8518,260,62
8518,270,62.8
8518,280,63.5
8518,290,64.1
20084,99,0
20084,100,29.3
20084,110,33.3
20084,120,36.8
20084,130,39.8
20084,150,45
20084,160,47.5
20084,170,49.7
20084,180,51.7
20084,190,53.4
20084,210,56.4
20084,220,57.7
20084,240,60.1
20084,250,61.1
20084,260,62
20084,270,62.8
20084,280,63.5
20084,290,64.1
12462,99,0
12462,100,29.3
12462,110,33.3
12462,120,36.8
12462,130,39.8
12462,150,45
12462,160,47.5
12462,170,49.7
12462,180,51.7
12462,190,53.4
12462,210,56.4
12462,220,57.7
12462,240,60.1
12462,250,61.1
12462,260,62
12462,270,62.8
12462,280,63.5
12462,290,64.1
5352,99,0
5352,100,29.3
5352,110,33.3
5352,120,36.8
5352,130,39.8
5352,150,45
5352,160,47.5
5352,170,49.7
5352,180,51.7
5352,190,53.4
5352,210,56.4
5352,220,57.7
5352,240,60.1
5352,250,61.1
5352,260,62
5352,270,62.8
5352,280,63.5
5352,290,64.1
1755,99,0
1755,100,29.3
1755,110,33.3
1755,120,36.8
1755,130,39.8
1755,150,45
1755,160,47.5
1755,170,49.7
1755,180,51.7
1755,190,53.4
1755,210,56.4
1755,220,57.7
1755,240,60.1
1755,250,61.1
1755,260,62
1755,270,62.8
1755,280,63.5
1755,290,64.1
18977,99,0
18977,100,29.1
18977,110,29.3
18977,120,29.3
18977,140,28.5
18977,150,28.5
18977,180,29.1
18977,190,28.7
18977,210,28.1
18977,220,27.9
18977,230,27.5
18977,240,27.3
18977,270,26.4
18977,280,26.2
18977,290,25.8
18977,300,25.2
18977,310,24.8
18977,320,24.3
18977,330,23.9
18977,340,23.4
18977,350,23.1
11250,99,0
11250,100,29.1
11250,110,29.3
11250,120,29.3
11250,140,28.5
11250,150,28.5
11250,180,29.1
11250,190,28.7
11250,210,28.1
11250,220,27.9
11250,230,27.5
11250,240,27.3
11250,270,26.4
11250,280,26.2
11250,290,25.8
11250,300,25.2
11250,310,24.8
11250,320,24.3
11250,330,23.9
11250,340,23.4
11250,350,23.1
18457,99,0
18457,100,29.1
18457,110,29.3
18457,120,29.3
18457,140,28.5
18457,150,28.5
18457,180,29.1
18457,190,28.7
18457,210,28.1
18457,220,27.9
18457,230,27.5
18457,240,27.3
18457,270,26.4
18457,280,26.2
18457,290,25.8
18457,300,25.2
18457,310,24.8
18457,320,24.3
18457,330,23.9
18457,340,23.4
18457,350,23.1
13987,99,0
13987,100,29.1
13987,110,29.3
13987,120,29.3
13987,140,28.5
13987,150,28.5
13987,180,29.1
13987,190,28.7
13987,210,28.1
13987,220,27.9
13987,230,27.5
13987,240,27.3
13987,270,26.4
13987,280,26.2
13987,290,25.8
13987,300,25.2
13987,310,24.8
13987,320,24.3
13987,330,23.9
13987,340,23.4
13987,350,23.1
5375,99,0
5375,100,29.1
5375,110,29.3
5375,120,29.3
5375,140,28.5
5375,150,28.5
5375,180,29.1
5375,190,28.7
5375,210,28.1
5375,220,27.9
5375,230,27.5
5375,240,27.3
5375,270,26.4
5375,280,26.2
5375,290,25.8
5375,300,25.2
5375,310,24.8
5375,320,24.3
5375,330,23.9
5375,340,23.4
5375,350,23.1
3404,99,0
3404,100,29.1
3404,110,29.3
3404,120,29.3
3404,140,28.5
3404,150,28.5
3404,180,29.1
3404,190,28.7
3404,210,28.1
3404,220,27.9
3404,230,27.5
3404,240,27.3
3404,270,26.4
3404,280,26.2
3404,290,25.8
3404,300,25.2
3404,310,24.8
3404,320,24.3
3404,330,23.9
3404,340,23.4
3404,350,23.1
9288,99,0
9288,100,29.1
9288,110,29.3
9288,120,29.3
9288,140,28.5
9288,150,28.5
9288,180,29.1
9288,190,28.7
9288,210,28.1
9288,220,27.9
9288,230,27.5
9288,240,27.3
9288,270,26.4
9288,280,26.2
9288,290,25.8
9288,300,25.2
9288,310,24.8
9288,320,24.3
9288,330,23.9
9288,340,23.4
9288,350,23.1
1785,99,0
1785,100,29.1
1785,110,29.3
1785,120,29.3
1785,140,28.5
1785,150,28.5
1785,180,29.1
1785,190,28.7
1785,210,28.1
1785,220,27.9
1785,230,27.5
1785,240,27.3
1785,270,26.4
1785,280,26.2
1785,290,25.8
1785,300,25.2
1785,310,24.8
1785,320,24.3
1785,330,23.9
1785,340,23.4
1785,350,23.1
18322,99,0
18322,100,29.1
18322,110,33
18322,120,36.5
18322,130,39.5
18322,140,42.2
18322,150,44.7
18322,160,47.3
18322,170,49.5
18322,180,51.5
18322,190,53.2
18322,200,54.8
18322,210,56.3
18322,220,57.6
18322,240,60
18322,250,61
18322,260,61.9
18322,280,63.5
18322,290,64.1
11136,99,0
11136,100,29.1
11136,110,33
11136,120,36.5
11136,130,39.5
11136,140,42.2
11136,150,44.7
11136,160,47.3
11136,170,49.5
11136,180,51.5
11136,190,53.2
11136,200,54.8
11136,210,56.3
11136,220,57.6
11136,240,60
11136,250,61
11136,260,61.9
11136,280,63.5
11136,290,64.1
9128,99,0
9128,100,29.1
9128,110,33
9128,120,36.5
9128,130,39.5
9128,140,42.2
9128,150,44.7
9128,160,47.3
9128,170,49.5
9128,180,51.5
9128,190,53.2
9128,200,54.8
9128,210,56.3
9128,220,57.6
9128,240,60
9128,250,61
9128,260,61.9
9128,280,63.5
9128,290,64.1
13870,99,0
13870,100,29.1
13870,110,33
13870,120,36.5
13870,130,39.5
13870,140,42.2
13870,150,44.7
13870,160,47.3
13870,170,49.5
13870,180,51.5
13870,190,53.2
13870,200,54.8
13870,210,56.3
13870,220,57.6
13870,240,60
13870,250,61
13870,260,61.9
13870,280,63.5
13870,290,64.1
3283,99,0
3283,100,29.1
3283,110,33
3283,120,36.5
3283,130,39.5
3283,140,42.2
3283,150,44.7
3283,160,47.3
3283,170,49.5
3283,180,51.5
3283,190,53.2
3283,200,54.8
3283,210,56.3
3283,220,57.6
3283,240,60
3283,250,61
3283,260,61.9
3283,280,63.5
3283,290,64.1
18856,99,0
18856,100,29.1
18856,110,33
18856,120,36.5
18856,130,39.5
18856,140,42.2
18856,150,44.7
18856,160,47.3
18856,170,49.5
18856,180,51.5
18856,190,53.2
18856,200,54.8
18856,210,56.3
18856,220,57.6
18856,240,60
18856,250,61
18856,260,61.9
18856,280,63.5
18856,290,64.1
12425,99,0
12425,100,29.1
12425,110,33
12425,120,36.5
12425,130,39.5
12425,140,42.2
12425,150,44.7
12425,160,47.3
12425,170,49.5
12425,180,51.5
12425,190,53.2
12425,200,54.8
12425,210,56.3
12425,220,57.6
12425,240,60
12425,250,61
12425,260,61.9
12425,280,63.5
12425,290,64.1
5247,99,0
5247,100,29.1
5247,110,33
5247,120,36.5
5247,130,39.5
5247,140,42.2
5247,150,44.7
5247,160,47.3
5247,170,49.5
5247,180,51.5
5247,190,53.2
5247,200,54.8
5247,210,56.3
5247,220,57.6
5247,240,60
5247,250,61
5247,260,61.9
5247,280,63.5
5247,290,64.1
1593,99,0
1593,100,29.1
1593,110,33
1593,120,36.5
1593,130,39.5
1593,140,42.2
1593,150,44.7
1593,160,47.3
1593,170,49.5
1593,180,51.5
1593,190,53.2
1593,200,54.8
1593,210,56.3
1593,220,57.6
1593,240,60
1593,250,61
1593,260,61.9
1593,280,63.5
1593,290,64.1
21860,99,0
21860,100,29.5
21860,110,29.6
21860,120,29.5
21860,130,29
21860,140,28.6
21860,150,28.6
21860,180,29.2
21860,190,28.8
21860,210,28.2
21860,270,26.4
21860,280,26.2
21860,290,25.8
21860,300,25.2
21860,310,24.8
21860,320,24.3
21860,330,23.9
21860,340,23.4
21860,350,23.1
14875,99,0
14875,100,29.5
14875,110,29.7
14875,120,29.6
14875,130,29.2
14875,140,28.9
14875,150,29.1
14875,160,29.4
14875,170,29.6
14875,180,29.4
14875,190,29.1
14875,200,28.9
14875,220,28.3
14875,230,27.9
14875,260,27
14875,270,26.8
14875,280,26.4
14875,290,26.1
14875,300,25.5
14875,320,24.5
14875,330,24.2
14875,340,23.7
14875,350,23.4
20350,99,0
20350,100,29.5
20350,110,29.7
20350,120,29.6
20350,130,29.2
20350,140,28.9
20350,150,29.1
20350,160,29.4
20350,170,29.6
20350,180,29.4
20350,190,29.1
20350,200,28.9
20350,220,28.3
20350,230,27.9
20350,240,27.6
20350,260,27
20350,270,26.8
20350,280,26.4
20350,290,26.1
20350,300,25.5
20350,320,24.5
20350,330,24.2
20350,340,23.7
20350,350,23.4
12851,99,0
12851,100,29.5
12851,110,29.7
12851,120,29.6
12851,130,29.2
12851,140,28.9
12851,150,29.1
12851,160,29.4
12851,170,29.6
12851,180,29.4
12851,190,29.1
12851,200,28.9
12851,220,28.3
12851,230,27.9
12851,260,27
12851,270,26.8
12851,280,26.4
12851,290,26.1
12851,300,25.5
12851,320,24.5
12851,330,24.2
12851,340,23.7
12851,350,23.4
11305,99,0
11305,100,29.5
11305,110,29.6
11305,120,29.5
11305,130,29
11305,140,28.6
11305,150,28.6
11305,180,29.2
11305,190,28.8
11305,270,26.4
11305,280,26.2
11305,290,25.8
11305,300,25.2
11305,310,24.8
11305,320,24.3
11305,330,23.9
11305,340,23.4
11305,350,23.1
11027,99,0
11027,100,29.5
11027,110,29.6
11027,120,29.5
11027,130,29
11027,140,28.6
11027,150,28.6
11027,180,29.2
11027,190,28.8
11027,270,26.4
11027,280,26.2
11027,290,25.8
11027,300,25.2
11027,310,24.8
11027,320,24.3
11027,330,23.9
11027,340,23.4
11027,350,23.1
16050,99,0
16050,100,29.5
16050,110,29.6
16050,120,29.5
16050,130,29
16050,140,28.6
16050,150,28.6
16050,180,29.2
16050,190,28.8
16050,270,26.4
16050,280,26.2
16050,290,25.8
16050,300,25.2
16050,310,24.8
16050,320,24.3
16050,330,23.9
16050,340,23.4
16050,350,23.1
10198,99,0
10198,100,29.5
10198,110,29.6
10198,120,29.5
10198,130,29
10198,140,28.6
10198,150,28.6
10198,180,29.2
10198,190,28.8
10198,270,26.4
10198,280,26.2
10198,290,25.8
10198,300,25.2
10198,310,24.8
10198,320,24.3
10198,330,23.9
10198,340,23.4
10198,350,23.1
8571,99,0
8571,100,29.5
8571,110,29.6
8571,120,29.5
8571,130,29
8571,140,28.6
8571,150,28.6
8571,180,29.2
8571,190,28.8
8571,270,26.4
8571,280,26.2
8571,290,25.8
8571,300,25.2
8571,310,24.8
8571,320,24.3
8571,330,23.9
8571,340,23.4
8571,350,23.1
19036,99,0
19036,100,29.5
19036,110,29.6
19036,120,29.5
19036,130,29
19036,140,28.6
19036,150,28.6
19036,180,29.2
19036,190,28.8
19036,200,28.5
19036,270,26.4
19036,280,26.2
19036,290,25.8
19036,300,25.2
19036,310,24.8
19036,320,24.3
19036,330,23.9
19036,340,23.4
19036,350,23.1
14040,99,0
14040,100,29.5
14040,110,29.6
14040,120,29.5
14040,130,29
14040,140,28.6
14040,150,28.6
14040,180,29.2
14040,190,28.8
14040,270,26.4
14040,280,26.2
14040,290,25.8
14040,300,25.2
14040,310,24.8
14040,320,24.3
14040,330,23.9
14040,340,23.4
14040,350,23.1
1862,99,0
1862,100,29.5
1862,110,29.6
1862,120,29.5
1862,130,29
1862,140,28.6
1862,150,28.6
1862,180,29.2
1862,190,28.8
1862,270,26.4
1862,280,26.2
1862,290,25.8
1862,300,25.2
1862,310,24.8
1862,320,24.3
1862,330,23.9
1862,340,23.4
1862,350,23.1
15901,99,0
15901,100,29.5
15901,110,32.8
15901,120,36
15901,130,32.8
15901,150,32.8
15901,160,39.3
15901,170,32.8
15901,180,39.3
15901,190,36
15901,200,36
15901,210,39.3
15901,220,36
15901,230,39.3
15901,240,36
15901,250,36
15901,260,39.3
15901,270,39.3
15901,280,36
15901,290,32.8
15901,300,39.3
15901,310,32.8
15901,320,39.3
15901,340,39.3
15901,350,36
11124,99,0
11124,100,29.5
11124,110,32.8
11124,120,36
11124,130,32.8
11124,150,32.8
11124,160,39.3
11124,170,32.8
11124,180,39.3
11124,190,36
11124,200,36
11124,210,39.3
11124,220,36
11124,230,39.3
11124,240,36
11124,250,36
11124,260,39.3
11124,270,39.3
11124,280,36
11124,290,32.8
11124,300,39.3
11124,310,32.8
11124,320,39.3
11124,340,39.3
11124,350,36
13852,99,0
13852,100,29.5
13852,110,32.8
13852,120,36
13852,130,32.8
13852,150,32.8
13852,160,39.3
13852,170,32.8
13852,180,39.3
13852,190,36
13852,200,36
