TRACK,STRATA
360,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.163161782358)
361,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.163161782358)
362,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.528989470173)
363,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.528989470173)
364,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.440168494538)
365,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.440168494538)
366,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.440168494538)
367,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.440168494538)
368,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.440168494538)
369,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.440168494538)
370,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.440168494538)
371,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.106946832196)
372,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.106946832196)
373,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.106946832196)
374,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.319366787709)
375,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.319366787709)
376,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.319366787709)
377,1.0 x 0+treatment()+AU(9.85502004E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.73103799262)
378,1.0 x 0+treatment()+AU(9.85502004E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.73103799262)
379,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.581594548715)
380,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.581594548715)
381,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.581594548715)
382,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.581594548715)
383,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.581594548715)
384,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.581594548715)
385,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.265560269284)
386,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.265560269284)
387,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.73146568171)
388,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.73146568171)
389,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.467438824188)
390,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.467438824188)
391,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.467438824188)
392,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.467438824188)
393,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.467438824188)
394,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.467438824188)
395,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.354441959338)
396,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.354441959338)
397,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.354441959338)
398,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.354441959338)
399,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.354441959338)
400,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.354441959338)
401,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.108489577546)
402,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.108489577546)
403,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.108489577546)
404,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.108489577546)
405,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.108489577546)
406,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.108489577546)
407,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.108489577546)
408,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.24668595518)
409,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.24668595518)
410,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.24668595518)
411,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.250628581742)
412,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.250628581742)
413,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.250628581742)
414,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.250628581742)
415,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.250628581742)
416,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.250628581742)
417,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.250628581742)
418,1.0 x 0+treatment()+AU(9.85502004E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.765644255548)
419,1.0 x 0+treatment()+AU(9.85502004E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.765644255548)
420,1.0 x 0+treatment()+AU(9.85502005E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.478947086421)
421,1.0 x 0+treatment()+AU(9.85502005E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.478947086421)
422,1.0 x 0+treatment()+AU(9.85502005E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.478947086421)
423,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.348407111032)
424,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.348407111032)
425,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.348407111032)
426,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.07)
427,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.07)
428,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.07)
429,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.265903085753)
430,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.265903085753)
431,1.0 x 0+treatment()+AU(9.85502007E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.265903085753)
432,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.125358116896)
433,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.125358116896)
434,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.125358116896)
435,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.125358116896)
436,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.125358116896)
437,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.125358116896)
438,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.823585119235)
439,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.823585119235)
440,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.107082939985)
441,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.107082939985)
442,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.107082939985)
443,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.222741010503)
444,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.222741010503)
445,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.222741010503)
446,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.222741010503)
447,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.222741010503)
448,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.222741010503)
449,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.180037642158)
450,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.180037642158)
451,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.180037642158)
452,1.0 x 0+treatment()+AU(9.85502005E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.07)
453,1.0 x 0+treatment()+AU(9.85502005E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.07)
454,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.932022388008)
455,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.932022388008)
456,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.932022388008)
457,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.410299995511)
458,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.410299995511)
459,1.0 x 0+treatment()+AU(9.85501003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.410299995511)
460,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.221128070689)
461,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.221128070689)
462,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.221128070689)
463,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.423186291915)
464,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.423186291915)
465,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.423186291915)
466,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.198136156324)
467,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.198136156324)
468,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.204681352344)
469,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.204681352344)
470,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.108028774973)
471,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.108028774973)
472,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.340445796815)
473,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.340445796815)
474,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.340445796815)
475,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.183298006844)
476,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.183298006844)
477,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.183298006844)
478,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.183298006844)
479,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.183298006844)
480,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.183298006844)
481,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.272158240178)
482,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.272158240178)
483,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.272158240178)
484,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.272158240178)
485,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.272158240178)
486,1.0 x 0+treatment()+AU(9.85502001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.272158240178)
487,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.081100915014)
488,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.081100915014)
489,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.196642866716)
490,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.196642866716)
491,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.738509197926)
492,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.738509197926)
493,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.738509197926)
494,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.738509197926)
495,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.738509197926)
496,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.738509197926)
497,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.738509197926)
498,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.07)
499,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.07)
500,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.266484715444)
501,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.266484715444)
502,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.266484715444)
503,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.896217293005)
504,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.896217293005)
505,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.896217293005)
506,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.896217293005)
507,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.896217293005)
508,1.0 x 0+treatment()+AU(9.85501001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.896217293005)
509,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.478257792157)
510,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.478257792157)
511,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.478257792157)
512,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.478257792157)
513,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.478257792157)
514,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.478257792157)
515,1.0 x 0+treatment()+AU(9.85502002E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.478257792157)
516,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.433582019437)
517,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.433582019437)
518,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct)+RETENTION(0.433582019437)
519,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1)+RETENTION(0.433582019437)
520,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2)+RETENTION(0.433582019437)
521,1.0 x 0+treatment()+AU(9.85503001E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl_ct_f1_f2_f3)+RETENTION(0.433582019437)
522,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.129492828771)
523,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.129492828771)
524,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.129492828771)
525,1.0 x 0+treatment()+AU(9.85501E8)+IFM(unmanaged)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.159214595054)
526,1.0 x 0+treatment()+AU(9.85501E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.159214595054)
527,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.118401567943)
528,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.118401567943)
529,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.118401567943)
530,1.0 x 0+treatment()+AU(9.85503E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.0767240231376)
531,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.0767240231376)
532,1.0 x 0+treatment()+AU(9.85503E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.0767240231376)
533,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.123910496762)
534,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.123910496762)
535,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.123910496762)
536,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.07)
537,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.07)
538,1.0 x 0+treatment()+AU(9.85502003E8)+IFM(managed)+ORIGIN(planted)+SILV_STATE(cc_pl)+RETENTION(0.07)
539,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(unmanaged)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.151627450199)
540,1.0 x 0+treatment()+AU(9.85503003E8)+IFM(managed)+ORIGIN(natural)+SILV_STATE(baseline)+RETENTION(0.151627450199)
